c alpha coal mu x0 hom homLow homHigh
250 0.5 1 0.01 22026 0.000111288 9.4925e-05 0.000127777
250 0.5 1 0.1 22026 1.16193e-05 7.80901e-06 1.5408e-05
250 0.5 1 1 22026 1.14668e-08 1.36976e-09 2.13606e-08
250 0.5 0.01 0.001 59874 1.04498e-06 9.63261e-07 1.12538e-06
250 0.5 0.01 0.01 59874 3.7508e-07 3.32497e-07 4.19158e-07
250 0.5 0.01 0.1 59874 2.47948e-08 1.85038e-08 3.11178e-08
250 0.5 0.01 1 59874 1.06304e-13 4.96372e-14 1.63354e-13
250 0.5 0.1 0.001 59874 1.044e-05 9.64934e-06 1.12568e-05
250 0.5 0.1 0.01 59874 3.74499e-06 3.31557e-06 4.17681e-06
250 0.5 0.1 0.1 59874 2.46571e-07 1.85527e-07 3.08614e-07
250 0.5 0.1 1 59874 1.06227e-12 4.95922e-13 1.63557e-12
250 0.5 1 0.001 59874 0.000103781 9.60542e-05 0.000112133
250 0.5 1 0.01 59874 3.70837e-05 3.28383e-05 4.1195e-05
250 0.5 1 0.1 59874 2.37899e-06 1.79875e-06 2.95924e-06
250 0.5 1 1 59874 1.05744e-11 4.95568e-12 1.62148e-11
250 0.5 0.01 0.001 148.41 1.85214e-05 1.76568e-05 1.93418e-05
250 0.5 0.01 0.01 148.41 1.67388e-05 1.59386e-05 1.75319e-05
250 0.5 0.01 0.1 148.41 1.00894e-05 9.566e-06 1.06093e-05
250 0.5 0.01 1 148.41 8.49622e-07 7.84069e-07 9.14619e-07
250 0.5 0.1 0.001 148.41 0.000185146 0.000176699 0.000193789
250 0.5 0.1 0.01 148.41 0.000167325 0.000159515 0.000175054
250 0.5 0.1 0.1 148.41 0.000100866 9.57895e-05 0.000105933
250 0.5 0.1 1 148.41 8.49621e-06 7.86393e-06 9.16034e-06
250 0.5 1 0.001 148.41 0.0018472 0.00176317 0.00192988
250 0.5 1 0.01 148.41 0.00166933 0.00159215 0.00174847
250 0.5 1 0.1 148.41 0.0010069 0.000954727 0.0010569
250 0.5 1 1 148.41 8.49613e-05 7.84266e-05 9.14326e-05
250 0.5 0.01 0.001 162755 7.55878e-07 6.90648e-07 8.20278e-07
250 0.5 0.01 0.01 162755 1.9481e-07 1.66076e-07 2.22575e-07
250 0.5 0.01 0.1 162755 8.29457e-09 4.58639e-09 1.21238e-08
250 0.5 0.01 1 162755 3.64118e-13 9.02519e-16 7.27318e-13
250 0.5 0.1 0.001 162755 7.55878e-06 6.90272e-06 8.20036e-06
250 0.5 0.1 0.01 162755 1.9481e-06 1.66603e-06 2.23178e-06
250 0.5 0.1 0.1 162755 8.29457e-08 4.66465e-08 1.1994e-07
250 0.5 0.1 1 162755 3.64118e-12 9.02513e-15 7.27318e-12
250 0.5 1 0.001 162755 7.55878e-05 6.90883e-05 8.21697e-05
250 0.5 1 0.01 162755 1.9481e-05 1.66481e-05 2.22584e-05
250 0.5 1 0.1 162755 8.29457e-07 4.63845e-07 1.19692e-06
250 0.5 1 1 162755 3.64118e-11 9.02519e-14 7.27318e-11
250 0.5 0.01 0.001 403.43 1.24175e-05 1.17152e-05 1.31192e-05
250 0.5 0.01 0.01 403.43 1.08371e-05 1.0223e-05 1.14581e-05
250 0.5 0.01 0.1 403.43 5.51812e-06 5.14888e-06 5.87921e-06
250 0.5 0.01 1 403.43 3.07559e-07 2.70306e-07 3.45336e-07
250 0.5 0.1 0.001 403.43 0.000124108 0.00011712 0.000130928
250 0.5 0.1 0.01 403.43 0.000108313 0.000102131 0.00011448
250 0.5 0.1 0.1 403.43 5.51649e-05 5.14314e-05 5.87954e-05
250 0.5 0.1 1 403.43 3.07559e-06 2.69248e-06 3.44625e-06
250 0.5 1 0.001 403.43 0.00123686 0.00116638 0.00130735
250 0.5 1 0.01 403.43 0.00107946 0.00101714 0.00113874
250 0.5 1 0.1 403.43 0.000550621 0.000514595 0.000586858
250 0.5 1 1 403.43 3.07558e-05 2.69299e-05 3.45088e-05
250 0.5 0.01 0.001 1096.63 6.7072e-06 6.20981e-06 7.21834e-06
250 0.5 0.01 0.01 1096.63 5.52814e-06 5.08486e-06 5.96923e-06
250 0.5 0.01 0.1 1096.63 2.44065e-06 2.2032e-06 2.66949e-06
250 0.5 0.01 1 1096.63 1.26683e-07 1.01449e-07 1.51447e-07
250 0.5 0.1 0.001 1096.63 6.7072e-05 6.20757e-05 7.21111e-05
250 0.5 0.1 0.01 1096.63 5.52814e-05 5.08278e-05 5.97409e-05
250 0.5 0.1 0.1 1096.63 2.44065e-05 2.20895e-05 2.68268e-05
250 0.5 0.1 1 1096.63 1.26683e-06 1.02105e-06 1.51888e-06
250 0.5 1 0.001 1096.63 0.00067072 0.000618703 0.000721117
250 0.5 1 0.01 1096.63 0.000552814 0.000509396 0.000595622
250 0.5 1 0.1 1096.63 0.000244065 0.00022053 0.000266728
250 0.5 1 1 1096.63 1.26683e-05 1.01747e-05 1.51464e-05
250 0.5 0.01 0.001 2980.96 5.28655e-06 4.83948e-06 5.73152e-06
250 0.5 0.01 0.01 2980.96 3.84678e-06 3.4946e-06 4.19562e-06
250 0.5 0.01 0.1 2980.96 9.87006e-07 8.50979e-07 1.11973e-06
250 0.5 0.01 1 2980.96 2.00107e-08 1.02099e-08 2.95789e-08
250 0.5 0.1 0.001 2980.96 5.28317e-05 4.83672e-05 5.72901e-05
250 0.5 0.1 0.01 2980.96 3.84363e-05 3.48727e-05 4.18468e-05
250 0.5 0.1 0.1 2980.96 9.85475e-06 8.53231e-06 1.11777e-05
250 0.5 0.1 1 2980.96 2.00095e-07 9.99698e-08 3.00041e-07
250 0.5 1 0.001 2980.96 0.000526186 0.000482444 0.000570073
250 0.5 1 0.01 2980.96 0.00038238 0.000347004 0.000416842
250 0.5 1 0.1 2980.96 9.75824e-05 8.42581e-05 0.000110655
250 0.5 1 1 2980.96 2.00023e-06 1.01205e-06 2.97806e-06
250 0.5 0.01 0.001 8103.08 2.93339e-06 2.60198e-06 3.27251e-06
250 0.5 0.01 0.01 8103.08 1.94197e-06 1.69285e-06 2.18808e-06
250 0.5 0.01 0.1 8103.08 4.30827e-07 3.49949e-07 5.06801e-07
250 0.5 0.01 1 8103.08 1.72897e-09 8.12251e-10 2.67349e-09
250 0.5 0.1 0.001 8103.08 2.9302e-05 2.59666e-05 3.26309e-05
250 0.5 0.1 0.01 8103.08 1.94021e-05 1.68554e-05 2.18579e-05
250 0.5 0.1 0.1 8103.08 4.30823e-06 3.49946e-06 5.09714e-06
250 0.5 0.1 1 8103.08 1.72897e-08 8.07024e-09 2.6925e-08
250 0.5 1 0.001 8103.08 0.000291009 0.000258173 0.000323353
250 0.5 1 0.01 8103.08 0.000192911 0.000168965 0.000217452
250 0.5 1 0.1 8103.08 4.30794e-05 3.52439e-05 5.10082e-05
250 0.5 1 1 8103.08 1.72897e-07 8.12474e-08 2.66968e-07
250 0.75 0.01 0.001 0 4.68284e-05 4.55114e-05 4.81921e-05
250 0.75 0.01 0.01 0 3.79103e-05 3.67353e-05 3.90303e-05
250 0.75 0.01 0.1 0 2.12761e-05 2.04908e-05 2.20485e-05
250 0.75 0.01 1 0 2.17791e-06 2.07329e-06 2.28322e-06
250 0.75 0.1 0.001 0 0.000468069 0.000454808 0.000481216
250 0.75 0.1 0.01 0 0.000378975 0.000367273 0.000390213
250 0.75 0.1 0.1 0 0.000212725 0.000204967 0.000220125
250 0.75 0.1 1 0 2.1779e-05 2.07161e-05 2.28224e-05
250 0.75 1 0.001 0 0.00466718 0.00453216 0.00479552
250 0.75 1 0.01 0 0.00378168 0.00366727 0.00389756
250 0.75 1 0.1 0 0.00212501 0.00204809 0.00220221
250 0.75 1 1 0 0.000217784 0.000207407 0.000228219
250 0.75 0.01 0.001 1 4.82244e-05 4.68698e-05 4.95738e-05
250 0.75 0.01 0.01 1 3.93713e-05 3.81893e-05 4.05543e-05
